,0,1,2,3,4,5,6,7,8,9,10,11
167,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FA_-74,6C:EC:EB:1F:F6:76_-91,7C:66:9D:7B:29:FA_-74,6C:EC:EB:1F:F4:74_-98,,,,,,,
168,6C:EC:EB:1F:F6:24_-80,7C:66:9D:7B:29:FB_-63,BC:6A:29:BE:2F:23_-70,,,,,,,,,
169,,,,,,,,,,,,
170,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:24_-72,,,,,,,,,,
171,6C:EC:EB:1F:F6:65_-77,7C:66:9D:7B:29:FB_-77,6C:EC:EB:1F:F6:65_-77,,,,,,,,,
172,,,,,,,,,,,,
173,6C:EC:EB:1F:F6:65_-81,BC:6A:29:BE:2F:23_-90,6C:EC:EB:1F:F6:65_-81,,,,,,,,,
174,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F6:76_-90,6C:EC:EB:1F:F6:24_-93,6C:EC:EB:1F:FD:83_-87,6C:EC:EB:1F:F6:24_-94,6C:EC:EB:1F:F6:24_-95,,,,,,
175,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,
176,6C:EC:EB:1F:F6:24_-87,6C:EC:EB:1F:FD:83_-89,7C:66:9D:7B:2B:9F_-73,,,,,,,,,
177,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:24_-77,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:15_-93,7C:66:9D:7B:2B:9F_-83,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:31:57_-77,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:FD:83_-83,,
178,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:65_-82,,,,,,,,,
179,BC:6A:29:BE:31:57_-91,7C:66:9D:7B:29:FB_-69,,,,,,,,,,
180,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:F6:76_-78,BC:6A:29:BE:2F:23_-90,6C:EC:EB:1F:F6:26_-93,7C:66:9D:7B:29:FB_-90,7C:66:9D:7B:29:FB_-90,,,,,,
181,,,,,,,,,,,,
182,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:24_-91,,,,,,,,,,
183,6C:EC:EB:1F:FD:83_-72,7C:66:9D:7B:2B:9F_-81,6C:EC:EB:1F:F6:15_-89,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:26_-77,7C:66:9D:7B:2B:9F_-81,,,,,
184,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:F4:46_-76,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:55_-84,,,,,,,
185,BC:6A:29:BE:2F:23_-76,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F4:74_-65,6C:EC:EB:1F:F6:76_-75,,,,,,,,
186,BC:6A:29:BE:31:57_-83,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:FD:9B_-83,7C:66:9D:7B:29:FB_-69,6C:EC:EB:1F:FD:9B_-81,BC:6A:29:BE:31:57_-82,7C:66:9D:7B:29:FB_-69,,,,,
187,7C:66:9D:7B:2B:90_-81,6C:EC:EB:1F:F4:74_-80,7C:66:9D:7B:2B:9F_-84,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:24_-74,,,,,,,
188,6C:EC:EB:1F:F4:46_-80,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F6:24_-90,,,,,,
189,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:F4:74_-80,,,,,,,,,
190,BC:6A:29:BE:2F:76_-94,6C:EC:EB:1F:F6:76_-96,,,,,,,,,,
191,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:55_-94,6C:EC:EB:1F:F6:65_-58,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F6:76_-78,,,,,,,
192,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F6:26_-89,,,,,,,,
193,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F4:46_-93,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:FD:83_-73,7C:66:9D:7B:2B:90_-92,,,,,,
194,6C:EC:EB:1F:FD:83_-79,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:FD:83_-80,6C:EC:EB:1F:F6:65_-78,,,,,,,
195,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:76_-76,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:29:FB_-83,6C:EC:EB:1F:F6:24_-63,6C:EC:EB:1F:F6:26_-81,,,,,,
196,,,,,,,,,,,,
197,,,,,,,,,,,,
198,6C:EC:EB:1F:F6:65_-72,7C:66:9D:7B:2B:9F_-83,7C:66:9D:7B:29:FB_-77,,,,,,,,,
199,6C:EC:EB:1F:F4:74_-79,,,,,,,,,,,
200,6C:EC:EB:1F:F6:76_-68,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F6:76_-68,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F6:76_-68,,,,,,
201,6C:EC:EB:1F:F6:65_-95,6C:EC:EB:1F:F6:65_-91,6C:EC:EB:1F:FD:9B_-88,,,,,,,,,
202,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:2B:9F_-60,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:74_-75,7C:66:9D:7B:29:FB_-84,6C:EC:EB:1F:F6:65_-86,,,,,
203,6C:EC:EB:1F:FD:83_-86,,,,,,,,,,,
204,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:2B:90_-83,,,,,,,,,,
205,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,
206,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:76_-83,,,,,,,,
207,BC:6A:29:BE:31:57_-94,7C:66:9D:7B:29:FB_-78,BC:6A:29:BE:31:57_-86,BC:6A:29:BE:2F:23_-91,,,,,,,,
208,6C:EC:EB:1F:FD:9B_-77,7C:66:9D:7B:2B:90_-81,BC:6A:29:BE:31:57_-76,7C:66:9D:7B:29:FB_-69,BC:6A:29:BE:31:57_-81,,,,,,,
209,7C:66:9D:7B:29:FA_-79,,,,,,,,,,,
210,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:29:FA_-71,,,,,,,,,,
211,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2B:90_-70,,,,,,,,,,
212,BC:6A:29:BE:2F:23_-63,7C:66:9D:7B:2B:9F_-84,7C:66:9D:7B:2B:90_-62,BC:6A:29:BE:2F:23_-63,6C:EC:EB:1F:F4:46_-79,BC:6A:29:BE:2F:23_-63,,,,,,
213,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:F6:2D_-87,BC:6A:29:BE:2F:23_-93,,,,,,,,,
214,7C:66:9D:7B:29:FB_-91,7C:66:9D:7B:2B:9F_-86,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-72,,,,,,,,
215,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:90_-77,6C:EC:EB:1F:F6:65_-83,7C:66:9D:7B:2B:90_-77,,,,,,,,
216,6C:EC:EB:1F:F6:26_-71,BC:6A:29:BE:31:57_-79,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FA_-87,,,,,,,,
217,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:FD:9B_-87,6C:EC:EB:1F:F6:65_-88,,,,,,,,,
218,,,,,,,,,,,,
219,BC:6A:29:BE:31:57_-72,,,,,,,,,,,
220,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:2D:4A_-87,,,,,,,,,,
221,7C:66:9D:7B:2B:90_-81,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:24_-67,,,,,,,,,
222,7C:66:9D:7B:29:FB_-80,6C:EC:EB:1F:F6:26_-76,,,,,,,,,,
223,6C:EC:EB:1F:FD:83_-91,6C:EC:EB:1F:FD:83_-91,6C:EC:EB:1F:F4:74_-91,,,,,,,,,
224,BC:6A:29:BE:2F:23_-74,6C:EC:EB:1F:F6:26_-78,,,,,,,,,,
225,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:24_-71,,,,,,,,,,
226,7C:66:9D:7B:2B:90_-80,7C:66:9D:7B:2B:90_-82,,,,,,,,,,
227,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:55_-94,6C:EC:EB:1F:F6:65_-60,7C:66:9D:7B:2B:90_-87,6C:EC:EB:1F:F6:24_-84,,,,,,
228,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,
229,6C:EC:EB:1F:FD:83_-73,BC:6A:29:BE:31:57_-91,,,,,,,,,,
230,,,,,,,,,,,,
231,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:2F:76_-88,BC:6A:29:BE:31:57_-57,,,,,,,,,
232,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,,,,,,,,,
233,7C:66:9D:7B:29:FA_-76,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:29:FB_-75,BC:6A:29:BE:2F:76_-74,7C:66:9D:7B:2D:4A_-93,BC:6A:29:BE:2F:76_-74,,,,,
234,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F4:46_-77,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:65_-50,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F6:65_-49,,,,,,
235,6C:EC:EB:1F:F6:24_-83,6C:EC:EB:1F:FD:83_-87,,,,,,,,,,
236,,,,,,,,,,,,
237,6C:EC:EB:1F:F4:46_-66,BC:6A:29:BE:2F:23_-86,,,,,,,,,,
238,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,
239,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F6:65_-88,,,,,,,,
240,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F4:74_-68,7C:66:9D:7B:2B:9F_-77,,,,,,,,
241,,,,,,,,,,,,
242,6C:EC:EB:1F:F6:26_-87,7C:66:9D:7B:2B:90_-74,6C:EC:EB:1F:F6:26_-87,BC:6A:29:BE:31:57_-73,6C:EC:EB:1F:F6:65_-89,7C:66:9D:7B:29:FA_-88,7C:66:9D:7B:2B:90_-73,,,,,
243,7C:66:9D:7B:29:FB_-81,7C:66:9D:7B:2B:90_-67,BC:6A:29:BE:2F:76_-84,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:29:FA_-69,6C:EC:EB:1F:F6:76_-92,7C:66:9D:7B:29:FA_-70,,,,,
244,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F6:76_-79,,,,,,
245,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,
246,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,
247,6C:EC:EB:1F:FD:83_-67,6C:EC:EB:1F:F6:76_-69,BC:6A:29:BE:2F:23_-78,6C:EC:EB:1F:F6:65_-62,,,,,,,,
248,7C:66:9D:7B:29:FB_-74,BC:6A:29:BE:31:57_-63,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:55_-80,6C:EC:EB:1F:FD:9B_-99,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F4:46_-98,7C:66:9D:7B:29:FB_-75,,
249,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F6:26_-85,,,,,,,,
250,BC:6A:29:BE:2F:76_-78,7C:66:9D:7B:2D:4A_-88,7C:66:9D:7B:29:FA_-63,,,,,,,,,
251,7C:66:9D:7B:2B:90_-91,6C:EC:EB:1F:F6:76_-83,,,,,,,,,,
252,BC:6A:29:BE:31:57_-94,,,,,,,,,,,
253,6C:EC:EB:1F:F6:76_-86,,,,,,,,,,,
254,6C:EC:EB:1F:FD:83_-78,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F6:24_-90,6C:EC:EB:1F:FD:83_-79,6C:EC:EB:1F:F4:74_-87,6C:EC:EB:1F:FD:83_-77,BC:6A:29:BE:2F:23_-77,,,,,
255,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:2B:90_-68,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:2F:76_-84,7C:66:9D:7B:2B:90_-68,,,,,,,
256,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:65_-84,7C:66:9D:7B:2B:9F_-67,,,,,,,,
257,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:24_-73,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:24_-73,6C:EC:EB:1F:F6:76_-70,6C:EC:EB:1F:F6:26_-79,6C:EC:EB:1F:F6:26_-78,,,,,
258,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,
259,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F6:65_-83,6C:EC:EB:1F:F4:74_-80,7C:66:9D:7B:2B:9F_-88,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F4:46_-83,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F4:74_-80,,,,
260,,,,,,,,,,,,
261,7C:66:9D:7B:29:FB_-86,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:31:57_-84,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:2D:4A_-71,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:31:57_-81,,,,,
262,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,
263,,,,,,,,,,,,
264,BC:6A:29:BE:2F:23_-78,6C:EC:EB:1F:F6:55_-90,6C:EC:EB:1F:FD:83_-89,6C:EC:EB:1F:FD:9B_-78,,,,,,,,
265,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F4:46_-82,,,,,,,,
266,6C:EC:EB:1F:FD:83_-93,,,,,,,,,,,
267,6C:EC:EB:1F:F6:26_-79,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-60,7C:66:9D:7B:2B:9F_-76,,,,,,,,
268,6C:EC:EB:1F:F6:65_-83,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F4:74_-92,6C:EC:EB:1F:F6:76_-84,BC:6A:29:BE:31:57_-75,,,,,,,
269,7C:66:9D:7B:2B:90_-96,6C:EC:EB:1F:F6:55_-82,7C:66:9D:7B:29:FB_-70,6C:EC:EB:1F:F6:24_-76,,,,,,,,
270,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:76_-89,BC:6A:29:BE:2F:23_-83,,,,,,,,
271,7C:66:9D:7B:29:FA_-62,,,,,,,,,,,
272,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,
273,,,,,,,,,,,,
274,6C:EC:EB:1F:F6:26_-94,6C:EC:EB:1F:F6:65_-81,7C:66:9D:7B:2B:9F_-65,BC:6A:29:BE:2F:23_-74,6C:EC:EB:1F:F6:24_-89,,,,,,,
275,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FB_-75,BC:6A:29:BE:31:57_-61,,,,,,,,,
276,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F6:76_-66,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F6:26_-82,7C:66:9D:7B:2B:90_-86,,,,,
277,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:65_-87,6C:EC:EB:1F:F6:26_-87,,,,,,,,,
278,,,,,,,,,,,,
279,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:76_-72,6C:EC:EB:1F:F4:46_-76,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:26_-76,,,,,,
280,6C:EC:EB:1F:F6:15_-78,7C:66:9D:7B:29:FA_-82,BC:6A:29:BE:31:57_-62,6C:EC:EB:1F:F4:46_-98,7C:66:9D:7B:29:FA_-83,6C:EC:EB:1F:F6:2D_-97,6C:EC:EB:1F:F6:2D_-98,,,,,
281,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:FD:83_-82,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F4:46_-67,6C:EC:EB:1F:FD:83_-94,,,,,
282,7C:66:9D:7B:29:FA_-63,BC:6A:29:BE:2F:76_-77,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:2F:76_-78,,,,,,,,
283,6C:EC:EB:1F:F6:15_-76,BC:6A:29:BE:31:57_-66,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:55_-75,,,,,,,,
284,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:9F_-75,,,,,,,,,
285,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:FD:9B_-93,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:FD:9B_-95,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:FD:9B_-94,6C:EC:EB:1F:F6:24_-73,,,,
286,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F6:26_-90,,,,,,,,,,
287,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F6:65_-94,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F6:76_-83,,,,,,,,
288,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F6:76_-85,BC:6A:29:BE:2F:23_-85,6C:EC:EB:1F:F6:76_-86,,,,,,,
289,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F6:65_-89,6C:EC:EB:1F:F4:46_-75,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F6:65_-91,,,,,,
290,7C:66:9D:7B:29:FA_-79,6C:EC:EB:1F:FD:83_-86,BC:6A:29:BE:31:57_-62,7C:66:9D:7B:29:FB_-74,6C:EC:EB:1F:F6:24_-77,BC:6A:29:BE:31:57_-62,,,,,,
291,BC:6A:29:BE:2F:76_-55,BC:6A:29:BE:2F:76_-55,7C:66:9D:7B:29:FA_-64,BC:6A:29:BE:2F:76_-55,,,,,,,,
292,6C:EC:EB:1F:F4:46_-90,6C:EC:EB:1F:F6:65_-83,7C:66:9D:7B:29:FA_-82,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:F6:15_-78,BC:6A:29:BE:31:57_-61,6C:EC:EB:1F:F6:26_-75,BC:6A:29:BE:2F:23_-85,,,,
293,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FA_-90,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:31:57_-90,,,,,,,,
294,7C:66:9D:7B:29:FB_-78,6C:EC:EB:1F:FD:9B_-91,BC:6A:29:BE:31:57_-89,7C:66:9D:7B:2B:90_-88,6C:EC:EB:1F:FD:9B_-91,,,,,,,
295,6C:EC:EB:1F:F4:74_-66,,,,,,,,,,,
296,7C:66:9D:7B:29:FA_-76,BC:6A:29:BE:2F:76_-88,6C:EC:EB:1F:F6:76_-80,7C:66:9D:7B:2B:9F_-92,6C:EC:EB:1F:F6:55_-71,7C:66:9D:7B:2B:90_-64,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:F6:55_-71,7C:66:9D:7B:29:FB_-69,,,
297,,,,,,,,,,,,
298,7C:66:9D:7B:29:FA_-93,,,,,,,,,,,
299,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:2B:9F_-78,BC:6A:29:BE:2F:23_-69,7C:66:9D:7B:29:FA_-76,6C:EC:EB:1F:F4:4F_-90,,,,,,,
300,6C:EC:EB:1F:FD:83_-75,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:65_-61,,,,,,,,
301,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:55_-82,7C:66:9D:7B:2B:90_-62,,,,,,,,
302,6C:EC:EB:1F:FD:83_-73,6C:EC:EB:1F:F6:24_-82,7C:66:9D:7B:2B:90_-78,BC:6A:29:BE:2F:23_-72,7C:66:9D:7B:2B:90_-78,6C:EC:EB:1F:FD:83_-73,,,,,,
303,BC:6A:29:BE:31:57_-71,7C:66:9D:7B:2B:90_-79,7C:66:9D:7B:2B:90_-79,7C:66:9D:7B:29:FA_-74,,,,,,,,
304,6C:EC:EB:1F:FD:83_-80,7C:66:9D:7B:2B:90_-64,6C:EC:EB:1F:F6:55_-76,6C:EC:EB:1F:F6:2D_-86,7C:66:9D:7B:29:FA_-80,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:55_-80,,,,
305,6C:EC:EB:1F:FD:9B_-92,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:F6:26_-92,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:2B:90_-66,,,,,,
306,7C:66:9D:7B:29:FA_-78,,,,,,,,,,,
307,7C:66:9D:7B:29:FB_-84,,,,,,,,,,,
308,7C:66:9D:7B:2B:9F_-78,BC:6A:29:BE:31:57_-95,,,,,,,,,,
309,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:55_-84,BC:6A:29:BE:2F:23_-66,7C:66:9D:7B:29:FB_-66,6C:EC:EB:1F:F6:76_-86,,,,,,,
310,7C:66:9D:7B:29:FB_-87,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:31:57_-60,,,,,,,,,
311,BC:6A:29:BE:31:57_-65,,,,,,,,,,,
312,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:65_-74,7C:66:9D:7B:2B:9F_-78,,,,,,,,,
313,6C:EC:EB:1F:F6:65_-66,7C:66:9D:7B:2B:90_-88,,,,,,,,,,
314,BC:6A:29:BE:2F:76_-68,,,,,,,,,,,
315,7C:66:9D:7B:2D:4A_-86,7C:66:9D:7B:2D:4A_-84,7C:66:9D:7B:2D:4A_-86,7C:66:9D:7B:2D:4A_-86,,,,,,,,
316,6C:EC:EB:1F:F6:65_-88,7C:66:9D:7B:29:FB_-87,6C:EC:EB:1F:F6:65_-90,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:F6:55_-87,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:24_-81,,,,
317,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,6C:EC:EB:1F:F6:55_-87,6C:EC:EB:1F:F6:2D_-94,,,,,,,,
318,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F6:65_-63,6C:EC:EB:1F:F6:24_-81,6C:EC:EB:1F:F6:65_-62,,,,,,,,
319,6C:EC:EB:1F:F4:74_-65,6C:EC:EB:1F:F6:65_-83,6C:EC:EB:1F:FD:83_-78,,,,,,,,,
320,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F4:46_-90,,,,,,,,,,
321,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,
322,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F6:55_-68,,,,,,,,,,
323,7C:66:9D:7B:2B:90_-63,6C:EC:EB:1F:F6:65_-89,,,,,,,,,,
324,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F6:76_-90,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F4:74_-70,,,,,,,,
325,7C:66:9D:7B:2B:90_-78,7C:66:9D:7B:29:FA_-71,,,,,,,,,,
326,6C:EC:EB:1F:F6:65_-69,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FB_-85,,,,,,,
327,BC:6A:29:BE:2F:76_-73,BC:6A:29:BE:2F:76_-72,,,,,,,,,,
328,7C:66:9D:7B:2D:4A_-62,7C:66:9D:7B:29:FA_-79,,,,,,,,,,
329,,,,,,,,,,,,
330,,,,,,,,,,,,
331,6C:EC:EB:1F:F6:26_-78,6C:EC:EB:1F:F6:26_-84,,,,,,,,,,
332,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-60,7C:66:9D:7B:29:FA_-71,,,,,,,,,
333,7C:66:9D:7B:29:FB_-89,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F4:46_-83,BC:6A:29:BE:2F:23_-78,6C:EC:EB:1F:F6:65_-78,,,,,,,
334,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:76_-58,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F4:46_-76,,,,,,,,
335,6C:EC:EB:1F:F4:74_-65,,,,,,,,,,,
336,6C:EC:EB:1F:F6:65_-83,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:29:FB_-84,6C:EC:EB:1F:FD:83_-85,7C:66:9D:7B:29:FB_-81,7C:66:9D:7B:29:FB_-82,,,,,,
337,7C:66:9D:7B:2B:9F_-90,6C:EC:EB:1F:F6:76_-88,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:F6:76_-87,,,,,,,
338,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F6:24_-74,6C:EC:EB:1F:F4:46_-69,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:FD:83_-67,6C:EC:EB:1F:F6:65_-46,7C:66:9D:7B:29:FB_-84,,,,
339,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:2F:23_-69,,,,,,,,,,
340,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:29:FA_-77,,,,,,,,,,
341,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:F6:65_-79,,,,,,,,,,
342,7C:66:9D:7B:29:FB_-71,6C:EC:EB:1F:F6:26_-88,BC:6A:29:BE:2F:23_-76,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FB_-70,,,,,,
343,BC:6A:29:BE:2F:76_-80,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:2D:4A_-95,,,,,,,,,
