,0,1,2,3,4,5,6,7,8,9,10,11
6668,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,,,,,,,,
6669,7C:66:9D:7B:2B:9F_-69,,,,,,,,,,,
6670,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,
6671,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,,
6672,6C:EC:EB:1F:F6:55_-72,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FB_-70,,,,,,,
6673,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,,,,,,,,,
6674,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,,,,,,,,
6675,,,,,,,,,,,,
6676,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F4:74_-83,,,,,,,,,
6677,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,,,,,,,,,,
6678,BC:6A:29:BE:2F:76_-62,,,,,,,,,,,
6679,BC:6A:29:BE:2F:23_-88,6C:EC:EB:1F:F6:76_-80,BC:6A:29:BE:2F:23_-88,BC:6A:29:BE:2F:23_-88,BC:6A:29:BE:2F:23_-88,,,,,,,
6680,6C:EC:EB:1F:F6:15_-78,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,,,,,,,,
6681,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:74_-58,,,,,,,,,,
6682,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,,
6683,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:FD:83_-77,,,,,,,,,
6684,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,,,,,,,,
6685,6C:EC:EB:1F:F4:74_-76,,,,,,,,,,,
6686,7C:66:9D:7B:2D:4A_-68,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:31:57_-63,7C:66:9D:7B:2D:4A_-68,,,,,,,,
6687,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-74,,,,,,,,,
6688,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FB_-86,,,,,,,,,,
6689,7C:66:9D:7B:29:FB_-82,BC:6A:29:BE:2F:23_-84,7C:66:9D:7B:29:FB_-82,,,,,,,,,
6690,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:2B:9F_-74,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,
6691,6C:EC:EB:1F:FD:83_-76,7C:66:9D:7B:2B:9F_-87,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,7C:66:9D:7B:2B:90_-87,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76
6692,,,,,,,,,,,,
6693,6C:EC:EB:1F:F6:65_-84,BC:6A:29:BE:2F:23_-63,BC:6A:29:BE:2F:23_-63,,,,,,,,,
6694,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:26_-89,,,,,,
6695,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,7C:66:9D:7B:29:FB_-72,BC:6A:29:BE:31:57_-60,,,,,,,,
6696,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,,,,,,
6697,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:31:57_-61,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:29:FA_-70,,,,,,,
6698,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,,,,,,,,
6699,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,,,,
6700,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F4:46_-80,,,,,,
6701,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,,,,,,,,
6702,6C:EC:EB:1F:F6:55_-77,6C:EC:EB:1F:F6:55_-77,6C:EC:EB:1F:F6:55_-77,6C:EC:EB:1F:F6:55_-77,6C:EC:EB:1F:F6:55_-77,6C:EC:EB:1F:F6:55_-77,6C:EC:EB:1F:F6:55_-77,6C:EC:EB:1F:F6:55_-77,,,,
6703,7C:66:9D:7B:29:FA_-74,,,,,,,,,,,
6704,6C:EC:EB:1F:F4:74_-72,,,,,,,,,,,
6705,,,,,,,,,,,,
6706,6C:EC:EB:1F:FD:83_-68,6C:EC:EB:1F:FD:83_-68,,,,,,,,,,
6707,BC:6A:29:BE:31:57_-80,7C:66:9D:7B:29:FB_-67,BC:6A:29:BE:31:57_-80,BC:6A:29:BE:31:57_-80,BC:6A:29:BE:31:57_-80,7C:66:9D:7B:29:FB_-67,BC:6A:29:BE:31:57_-80,,,,,
6708,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:24_-84,,,,,,,,
6709,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,
6710,6C:EC:EB:1F:FD:9B_-88,7C:66:9D:7B:29:FB_-66,6C:EC:EB:1F:FD:9B_-88,6C:EC:EB:1F:FD:9B_-88,,,,,,,,
6711,7C:66:9D:7B:2B:9F_-74,BC:6A:29:BE:2F:23_-88,,,,,,,,,,
6712,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,7C:66:9D:7B:2B:90_-73,6C:EC:EB:1F:FD:83_-71,,,,,
6713,,,,,,,,,,,,
6714,6C:EC:EB:1F:FD:9B_-96,BC:6A:29:BE:31:57_-58,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,,,,,,,,
6715,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:24_-90,7C:66:9D:7B:2B:9F_-71,,,,,,,
6716,6C:EC:EB:1F:F6:65_-73,6C:EC:EB:1F:F6:65_-73,,,,,,,,,,
6717,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F6:65_-78,,,,,,,,,
6718,6C:EC:EB:1F:F6:26_-84,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,,,,,,,
6719,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,
6720,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:FD:83_-69,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F4:74_-74,,,,,,
6721,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:24_-79,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F4:46_-67,,,,,,,,
6722,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:65_-81,,,,,,
6723,6C:EC:EB:1F:F6:55_-68,6C:EC:EB:1F:F6:55_-68,,,,,,,,,,
6724,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,,,,,,,,
6725,6C:EC:EB:1F:F4:74_-75,6C:EC:EB:1F:F4:74_-74,7C:66:9D:7B:2B:9F_-71,,,,,,,,,
6726,6C:EC:EB:1F:F4:46_-92,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,,,,,,,,,
6727,6C:EC:EB:1F:F6:26_-80,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F6:26_-81,6C:EC:EB:1F:F4:74_-74,,,,,,,,
6728,,,,,,,,,,,,
6729,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,,,,,,,,,
6730,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F4:74_-73,6C:EC:EB:1F:F6:76_-82,,,,,,,,,
6731,6C:EC:EB:1F:FD:9B_-76,6C:EC:EB:1F:FD:9B_-76,6C:EC:EB:1F:FD:9B_-76,,,,,,,,,
6732,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,7C:66:9D:7B:2B:90_-71,BC:6A:29:BE:31:57_-60,,,,,,,
6733,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,,,,,,,
6734,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FA_-78,,,,,,,,,,
6735,,,,,,,,,,,,
6736,6C:EC:EB:1F:F6:65_-56,7C:66:9D:7B:2B:9F_-86,,,,,,,,,,
6737,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,
6738,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F4:74_-71,,,,,,,,,,
6739,BC:6A:29:BE:2F:76_-66,7C:66:9D:7B:29:FB_-79,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,,,,,,,
6740,6C:EC:EB:1F:F4:74_-90,BC:6A:29:BE:31:57_-71,BC:6A:29:BE:31:57_-71,BC:6A:29:BE:31:57_-71,BC:6A:29:BE:31:57_-71,7C:66:9D:7B:2B:90_-65,BC:6A:29:BE:31:57_-71,BC:6A:29:BE:31:57_-71,BC:6A:29:BE:31:57_-71,,,
6741,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,,,,,,,,,
6742,6C:EC:EB:1F:F6:76_-75,6C:EC:EB:1F:F6:76_-75,,,,,,,,,,
6743,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:29:FA_-72,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:2B:90_-68,,,,,
6744,BC:6A:29:BE:2F:76_-61,,,,,,,,,,,
6745,6C:EC:EB:1F:F4:46_-70,,,,,,,,,,,
6746,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,
6747,7C:66:9D:7B:2B:9F_-61,7C:66:9D:7B:2B:9F_-61,7C:66:9D:7B:2B:9F_-61,6C:EC:EB:1F:F6:76_-79,7C:66:9D:7B:2B:9F_-61,,,,,,,
6748,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:65_-78,,,,,,,,,
6749,7C:66:9D:7B:2B:9F_-81,,,,,,,,,,,
6750,BC:6A:29:BE:2F:23_-82,,,,,,,,,,,
6751,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FB_-73,,,,
6752,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,,,,,,,,,,
6753,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:2B:9F_-80,,,,,,,
6754,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,6C:EC:EB:1F:F6:15_-89,BC:6A:29:BE:31:57_-73,,,,,,,,
6755,7C:66:9D:7B:2B:90_-70,,,,,,,,,,,
6756,6C:EC:EB:1F:FD:9B_-77,6C:EC:EB:1F:FD:9B_-77,6C:EC:EB:1F:FD:9B_-77,6C:EC:EB:1F:FD:9B_-77,6C:EC:EB:1F:FB:C7_-93,,,,,,,
6757,6C:EC:EB:1F:F6:76_-74,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:F6:24_-78,,,,,,
6758,BC:6A:29:BE:2F:76_-73,BC:6A:29:BE:2F:76_-73,7C:66:9D:7B:2B:90_-62,BC:6A:29:BE:2F:76_-73,BC:6A:29:BE:2F:76_-73,,,,,,,
6759,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FB_-74,,,,,,,,,,
6760,BC:6A:29:BE:2F:23_-89,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,,,,,,,,,
6761,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,,,,,,,
6762,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,
6763,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:FD:83_-84,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:F6:76_-99,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:F6:26_-92,7C:66:9D:7B:29:FB_-68,,
6764,7C:66:9D:7B:2B:9F_-84,7C:66:9D:7B:2B:9F_-84,7C:66:9D:7B:2B:9F_-84,,,,,,,,,
6765,6C:EC:EB:1F:FD:9B_-93,6C:EC:EB:1F:FD:9B_-93,,,,,,,,,,
6766,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,,,,,,,,
6767,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F6:24_-92,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:26_-89,,,,,,,,
6768,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,,,,,,,
6769,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:29:FA_-62,,,,,,,,,,
6770,6C:EC:EB:1F:F4:46_-77,,,,,,,,,,,
6771,6C:EC:EB:1F:F6:65_-63,6C:EC:EB:1F:F6:76_-68,,,,,,,,,,
6772,7C:66:9D:7B:2B:90_-66,6C:EC:EB:1F:F6:15_-81,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,,,,,,,,
6773,6C:EC:EB:1F:F4:74_-64,,,,,,,,,,,
6774,6C:EC:EB:1F:F6:55_-84,7C:66:9D:7B:29:FB_-71,,,,,,,,,,
6775,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,6C:EC:EB:1F:F6:55_-93,7C:66:9D:7B:2D:4A_-81,,,,,,,,
6776,6C:EC:EB:1F:F6:24_-91,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,
6777,7C:66:9D:7B:29:FA_-77,,,,,,,,,,,
6778,6C:EC:EB:1F:F6:65_-69,,,,,,,,,,,
6779,7C:66:9D:7B:2D:4A_-73,7C:66:9D:7B:2D:4A_-73,,,,,,,,,,
6780,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,,,,,,,,
6781,6C:EC:EB:1F:F4:46_-83,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:FD:83_-69,,,,,,,
6782,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F4:74_-58,,,,,,
6783,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,,,,,,,,,,
6784,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,,,,
6785,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,
6786,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,6C:EC:EB:1F:F6:55_-82,6C:EC:EB:1F:F6:55_-79,7C:66:9D:7B:29:FB_-62,,,,,,,
6787,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:9F_-75,,,,,,,,,,
6788,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,,,,,
6789,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:74_-68,,,,,,,
6790,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-82,,,,,,,
6791,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,7C:66:9D:7B:2B:90_-69,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,,,,,,
6792,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,,,,,,,,
6793,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,7C:66:9D:7B:29:FB_-91,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,7C:66:9D:7B:29:FB_-87,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,,,
6794,BC:6A:29:BE:2F:76_-67,BC:6A:29:BE:2F:76_-67,,,,,,,,,,
6795,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,,
6796,7C:66:9D:7B:2B:90_-81,7C:66:9D:7B:2B:90_-81,,,,,,,,,,
6797,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,
6798,,,,,,,,,,,,
6799,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,,,,,,,,,,
6800,,,,,,,,,,,,
6801,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:2B:90_-70,BC:6A:29:BE:31:57_-73,,,,,,,,
6802,BC:6A:29:BE:31:57_-60,7C:66:9D:7B:29:FA_-71,,,,,,,,,,
6803,BC:6A:29:BE:2F:76_-58,BC:6A:29:BE:2F:76_-58,,,,,,,,,,
6804,BC:6A:29:BE:2F:23_-64,BC:6A:29:BE:2F:23_-64,BC:6A:29:BE:2F:23_-64,,,,,,,,,
6805,6C:EC:EB:1F:FD:83_-61,6C:EC:EB:1F:FD:83_-61,6C:EC:EB:1F:FD:83_-61,6C:EC:EB:1F:FD:83_-61,,,,,,,,
6806,6C:EC:EB:1F:FD:83_-75,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,
6807,,,,,,,,,,,,
6808,7C:66:9D:7B:2B:90_-91,7C:66:9D:7B:29:FB_-94,7C:66:9D:7B:2B:9F_-74,,,,,,,,,
6809,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,,,,,,,,,
6810,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-82,,,,,,,
6811,6C:EC:EB:1F:F4:74_-70,,,,,,,,,,,
6812,6C:EC:EB:1F:FD:9B_-83,6C:EC:EB:1F:FD:9B_-83,6C:EC:EB:1F:FD:9B_-83,6C:EC:EB:1F:FD:9B_-83,,,,,,,,
6813,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,,,,,,,,,
6814,BC:6A:29:BE:31:57_-86,,,,,,,,,,,
6815,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:F4:4F_-94,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:F6:15_-95,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,
6816,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,,,,,,,,,
6817,BC:6A:29:BE:31:57_-81,7C:66:9D:7B:29:FA_-88,BC:6A:29:BE:31:57_-81,BC:6A:29:BE:31:57_-81,,,,,,,,
6818,,,,,,,,,,,,
6819,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:65_-58,,,,,,,
6820,BC:6A:29:BE:2F:23_-88,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,,,,,,,,
6821,6C:EC:EB:1F:FD:83_-70,,,,,,,,,,,
6822,6C:EC:EB:1F:F6:55_-77,6C:EC:EB:1F:F6:55_-77,7C:66:9D:7B:29:FB_-65,BC:6A:29:BE:2F:76_-89,6C:EC:EB:1F:F6:55_-77,,,,,,,
6823,6C:EC:EB:1F:F6:76_-79,BC:6A:29:BE:2F:23_-67,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:FD:83_-78,,,,,
6824,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:29:FA_-80,,,
6825,6C:EC:EB:1F:F6:76_-84,,,,,,,,,,,
6826,6C:EC:EB:1F:F6:15_-84,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:15_-84,6C:EC:EB:1F:F6:15_-84,7C:66:9D:7B:2B:90_-67,,,,,,,
6827,6C:EC:EB:1F:F4:74_-67,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-73,,,,,,,,
6828,6C:EC:EB:1F:F6:15_-82,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,,,,,,,
6829,,,,,,,,,,,,
6830,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:76_-74,,,,,,,,
6831,6C:EC:EB:1F:FD:83_-65,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,,,,,,,,,
6832,6C:EC:EB:1F:F6:24_-88,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,6C:EC:EB:1F:F4:74_-78,,,,,,,
6833,6C:EC:EB:1F:F6:55_-82,6C:EC:EB:1F:F6:55_-82,6C:EC:EB:1F:F6:55_-82,6C:EC:EB:1F:F6:55_-82,,,,,,,,
6834,BC:6A:29:BE:2F:76_-73,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,,,,,,,,,
6835,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FB_-85,,,,,,,,,,
6836,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,,,,,,,
6837,BC:6A:29:BE:2F:76_-58,BC:6A:29:BE:2F:76_-58,BC:6A:29:BE:2F:76_-58,,,,,,,,,
6838,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FB_-87,,,,,,,,,,
6839,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,,,,,,,,,,
6840,6C:EC:EB:1F:F6:76_-70,6C:EC:EB:1F:F6:76_-69,6C:EC:EB:1F:F6:24_-79,,,,,,,,,
6841,7C:66:9D:7B:2B:9F_-68,7C:66:9D:7B:2B:9F_-68,7C:66:9D:7B:2B:9F_-68,7C:66:9D:7B:2B:9F_-68,,,,,,,,
6842,6C:EC:EB:1F:F6:26_-75,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:26_-74,7C:66:9D:7B:29:FB_-84,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:26_-74,,,,,
