reference_tag,coordinate_x,coordinate_y,cluster_tag,direction_tag,6C:EC:EB:1F:FB:96,6C:EC:EB:1F:F4:4F,6C:EC:EB:1F:F8:E8,6C:EC:EB:1F:FB:C7,6C:EC:EB:1F:FD:9B,20:CD:39:7D:42:D1,6C:EC:EB:1F:FB:B0,6C:EC:EB:1F:FD:8E,6C:EC:EB:1F:F4:46,6C:EC:EB:1F:F4:74,6C:EC:EB:1F:F6:24,6C:EC:EB:1F:FD:83,6C:EC:EB:1F:F6:26,6C:EC:EB:1F:F6:65,6C:EC:EB:1F:F6:76,6C:EC:EB:1F:F6:55,6C:EC:EB:1F:F6:15,6C:EC:EB:1F:F6:2D,7C:66:9D:7B:2B:9F,BC:6A:29:BE:2F:23,7C:66:9D:7B:29:FB,7C:66:9D:7B:2B:90,BC:6A:29:BE:31:57,7C:66:9D:7B:29:FA,BC:6A:29:BE:2F:76,7C:66:9D:7B:2D:4A
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-77.25,-66.66666666666667,-73.2
10,10.474,5.134,9,1,-128.0,-128.0,-128.0,-128.0,-91.0,-128.0,-128.0,-128,-95.66666666666669,-91.5,-78.0,-77.4,-128.0,-96.5,-128.0,-128.0,-128.0,-128.0,-128.0,-66.0,-73.0,-128.0,-128.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-70.0,-76.66666666666667,-89.0,-87.5,-128.0,-79.0,-85.5,-128.0,-128.0,-128.0,-128.0,-80.75,-90.0,-128.0,-128.0,-128.0,-128.0,-128.0
9,10.414,7.124,8,1,-128.0,-128.0,-128.0,-128.0,-93.0,-128.0,-128.0,-128,-82.33333333333333,-76.5,-128.0,-128.0,-89.5,-128.0,-74.33333333333333,-88.25,-128.0,-91.0,-65.0,-61.0,-74.0,-89.0,-128.0,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-80.33333333333333,-61.0,-82.0,-79.33333333333333,-86.5,-87.5,-81.0,-128.0,-128.0,-128.0,-83.25,-81.4,-128.0,-86.0,-90.0,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-90.33333333333331,-66.5,-58.5,-69.8
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-72.0,-70.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-76.0,-128.0,-84.0,-72.0,-79.0,-73.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
10,10.474,5.134,9,1,-94.0,-89.0,-128.0,-128.0,-83.0,-128.0,-128.0,-128,-85.0,-91.5,-73.5,-69.5,-89.0,-92.5,-86.0,-84.33333333333333,-84.5,-128.0,-71.5,-67.5,-66.33333333333333,-81.0,-128.0,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-78.4,-79.0,-68.0,-79.5,-71.0,-88.75
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-86.75,-98.0,-84.0,-71.5,-86.5,-57.5,-82.25,-128.0,-128.0,-128.0,-91.25,-69.0,-83.75,-80.0,-92.0,-128.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-80.66666666666667,-80.66666666666667,-73.0,-61.75,-128.0,-55.25,-80.2,-90.0,-128.0,-128.0,-81.0,-63.2,-78.0,-75.66666666666667,-94.5,-128.0,-128.0,-128.0
10,10.474,5.134,9,1,-128.0,-128.0,-128.0,-128.0,-90.66666666666669,-128.0,-128.0,-128,-93.5,-90.0,-78.0,-75.75,-90.0,-93.5,-92.66666666666669,-93.0,-92.0,-97.0,-82.0,-66.0,-72.25,-88.5,-128.0,-128.0,-128.0,-128.0
5,13.253,7.5539999999999985,4,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-83.0,-87.66666666666669,-90.0,-86.0,-91.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-70.8,-66.0,-55.8,-82.6,-83.6,-91.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.5,-76.5,-73.5,-79.0,-84.0,-85.0,-128.0,-128.0,-128.0,-128.0,-70.0,-77.5,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-80.0,-72.5,-65.0,-65.5,-74.0,-81.5
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-86.0,-85.66666666666667,-128.0,-75.0,-70.5,-77.0,-82.0,-128.0,-128.0,-128.0,-91.0,-82.0,-82.0,-128.0,-128.0,-128.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-86.0,-75.0,-63.25,-75.5,-57.0,-87.0,-82.0,-128.0,-128.0,-92.0,-66.75,-128.0,-76.0,-128.0,-128.0,-128.0,-128.0
12,6.474,1.181,11,1,-128.0,-128.0,-128.0,-94.0,-76.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-75.75,-81.0,-74.75,-80.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.0,-70.25,-81.0,-128.0,-128.0,-71.66666666666667,-77.0,-128.0,-128.0,-128.0,-128.0,-73.33333333333333,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-75.5,-77.0,-82.5,-128.0,-78.5,-72.0,-82.0,-89.0,-128.0,-128.0,-128.0,-86.0,-128.0,-90.75,-128.0,-128.0,-128.0,-128.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-87.0,-81.0,-73.33333333333333,-61.25,-80.66666666666667,-58.25,-67.5,-128.0,-128.0,-128.0,-73.0,-75.66666666666667,-84.5,-128.0,-128.0,-128.0,-128.0,-128.0
9,10.414,7.124,8,1,-128.0,-128.0,-128.0,-128.0,-91.66666666666669,-128.0,-128.0,-128,-83.25,-76.0,-77.5,-78.0,-90.0,-78.5,-74.0,-88.0,-128.0,-92.0,-65.0,-61.6,-74.0,-88.0,-128.0,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-75.33333333333333,-56.4,-87.5,-75.5,-86.0,-78.0,-76.33333333333333,-128.0,-128.0,-128.0,-90.0,-128.0,-92.0,-128.0,-128.0,-128.0,-128.0,-128.0
21,10.414,6.129,20,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-82.0,-73.75,-70.5,-70.4,-90.0,-76.0,-75.33333333333333,-80.0,-128.0,-88.5,-73.2,-61.33333333333334,-72.0,-128.0,-128.0,-128.0,-128.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-90.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-85.5,-91.5,-88.5,-94.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-86.0,-76.5,-83.0,-81.0,-128.0,-70.25,-72.0,-128.0,-128.0,-128.0,-128.0,-82.33333333333333,-128.0,-89.5,-128.0,-128.0,-128.0,-128.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-73.0,-81.0,-76.0,-63.0,-80.0,-58.0,-77.0,-128.0,-128.0,-128.0,-78.0,-68.5,-79.5,-83.0,-86.0,-128.0,-128.0,-128.0
5,13.253,7.5539999999999985,4,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-85.66666666666667,-85.5,-128.0,-75.33333333333333,-128.0,-82.0,-79.5,-128.0,-128.0,-128.0,-128.0,-84.66666666666667,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-85.5,-128.0,-128.0,-128.0,-128.0,-78.5,-70.0,-57.25,-78.0,-128.0,-128.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-82.0,-128.0,-72.0,-61.6,-85.0,-58.25,-67.0,-85.0,-128.0,-128.0,-73.5,-128.0,-81.8,-128.0,-128.0,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-93.0,-66.0,-57.0,-70.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-82.0,-75.0,-128.0,-76.66666666666667,-86.0,-74.0,-75.5,-128.0,-128.0,-128.0,-68.0,-76.5,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-82.0,-128.0,-72.5,-70.0,-83.0,-88.0,-128.0,-128.0,-128.0,-82.33333333333333,-72.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
13,10.474,1.181,12,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-83.0,-128.0,-86.0,-128.0,-81.0,-68.0,-72.6,-86.5,-84.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-93.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-79.2,-79.5,-67.5,-79.5,-71.0,-88.5
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-80.75,-76.66666666666667,-128.0,-87.5,-91.33333333333331,-87.5,-86.2,-128.0,-128.0,-128.0,-74.0,-82.33333333333333,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-78.0,-79.5,-68.0,-79.4,-71.0,-88.33333333333331
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-70.0,-72.4,-70.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-85.0,-76.0,-83.33333333333333,-79.0,-128.0,-70.75,-71.5,-98.0,-128.0,-128.0,-78.0,-79.0,-128.0,-88.0,-93.0,-128.0,-128.0,-128.0
10,10.474,5.134,9,1,-128.0,-89.0,-128.0,-128.0,-84.0,-128.0,-128.0,-128,-84.0,-90.0,-76.33333333333333,-69.25,-90.0,-83.0,-87.66666666666669,-84.33333333333333,-84.0,-128.0,-71.0,-66.75,-66.0,-80.5,-128.0,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-67.0,-68.0,-73.66666666666667,-128.0,-128.0,-128.0,-64.5,-78.0,-128.0,-128.0,-128.0
10,10.474,5.134,9,1,-96.0,-88.33333333333331,-128.0,-128.0,-83.66666666666667,-128.0,-128.0,-128,-85.0,-90.5,-76.0,-69.66666666666667,-128.0,-86.25,-86.5,-128.0,-84.0,-128.0,-71.66666666666667,-66.8,-66.5,-80.0,-128.0,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-66.8,-58.33333333333334,-68.0
9,10.414,7.124,8,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-79.0,-79.5,-77.0,-74.5,-84.66666666666667,-82.0,-77.4,-128.0,-128.0,-128.0,-72.5,-62.0,-81.5,-128.0,-128.0,-128.0,-128.0,-128.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-90.33333333333331,-128.0,-128.0,-128.0,-128.0,-73.25,-69.25,-59.75,-74.66666666666667,-93.0,-100.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-74.5,-128.0,-128.0,-67.33333333333333,-69.0,-74.33333333333333,-128.0,-128.0,-128.0,-64.0,-77.75,-128.0,-128.0,-128.0
21,10.414,6.129,20,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-84.0,-85.0,-73.8,-70.5,-128.0,-85.33333333333333,-128.0,-128.0,-128.0,-128.0,-128.0,-60.0,-82.5,-128.0,-128.0,-128.0,-128.0,-128.0
9,10.414,7.124,8,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-82.0,-84.0,-76.0,-74.75,-87.0,-81.0,-75.5,-128.0,-128.0,-128.0,-71.33333333333333,-62.0,-82.0,-128.0,-128.0,-128.0,-128.0,-128.0
10,10.474,5.134,9,1,-128.0,-90.5,-128.0,-128.0,-90.0,-128.0,-128.0,-128,-86.33333333333331,-86.5,-79.25,-72.25,-89.33333333333331,-85.0,-89.0,-89.0,-87.33333333333331,-94.0,-72.25,-65.25,-65.0,-85.0,-128.0,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.0,-70.33333333333333,-128.0,-81.0,-128.0,-71.33333333333333,-128.0,-128.0,-128.0,-128.0,-128.0,-74.25,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-75.0,-128.0,-128.0,-67.25,-69.0,-74.0,-128.0,-128.0,-128.0,-64.0,-77.25,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-73.0,-56.0,-84.0,-81.0,-86.66666666666669,-82.5,-79.25,-128.0,-128.0,-128.0,-86.0,-78.66666666666667,-128.0,-128.0,-90.0,-128.0,-128.0,-128.0
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-87.0,-72.0,-62.0,-61.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-69.66666666666667,-128.0,-128.0,-128.0,-86.0,-78.0,-82.0,-128.0,-128.0,-128.0,-77.0,-78.0,-89.0,-128.0,-128.0,-128.0,-128.0,-128.0
10,10.474,5.134,9,1,-128.0,-128.0,-128.0,-128.0,-85.0,-128.0,-128.0,-128,-128.0,-128.0,-75.5,-71.0,-90.0,-92.0,-86.0,-83.0,-128.0,-128.0,-128.0,-67.0,-66.0,-128.0,-128.0,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-73.66666666666667,-86.5,-83.0,-128.0,-128.0,-128.0,-67.0,-75.0,-128.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-90.0,-128.0,-128.0,-128.0,-80.6,-70.0,-56.5,-69.5,-89.0,-128.0
10,10.474,5.134,9,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-87.8,-76.0,-71.5,-128.0,-128.0,-87.0,-91.0,-128.0,-128.0,-67.0,-128.0,-64.66666666666667,-128.0,-128.0,-128.0,-128.0,-128.0
12,6.474,1.181,11,1,-128.0,-128.0,-128.0,-128.0,-70.5,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-64.75,-73.0,-79.0,-84.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-88.0,-128.0,-128.0,-128.0,-81.0,-70.0,-56.33333333333334,-70.0,-88.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-78.6,-76.0,-61.0,-74.0,-56.0,-81.0,-128.0,-128.0,-128.0,-128.0,-128.0,-77.0,-75.0,-128.0,-128.0,-128.0,-128.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-78.0,-80.75,-82.66666666666667,-72.0,-87.4,-67.75,-84.0,-128.0,-128.0,-128.0,-82.33333333333333,-71.5,-89.0,-128.0,-99.0,-128.0,-128.0,-128.0
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-87.0,-72.75,-62.0,-61.2
5,13.253,7.5539999999999985,4,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-82.0,-83.66666666666667,-93.0,-69.33333333333333,-128.0,-74.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-78.4,-79.66666666666667,-68.0,-79.75,-71.0,-88.66666666666669
21,10.414,6.129,20,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-82.0,-76.0,-71.33333333333333,-78.0,-128.0,-84.0,-81.66666666666667,-128.0,-128.0,-91.0,-76.0,-128.0,-75.4,-128.0,-128.0,-128.0,-128.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-88.33333333333331,-86.0,-79.0,-77.5,-67.0,-78.0,-82.0,-128.0,-128.0,-128.0,-93.0,-88.33333333333331,-128.0,-91.0,-128.0,-128.0,-128.0,-128.0
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-89.0,-77.66666666666667,-63.0,-76.0
12,6.474,1.181,11,1,-128.0,-128.0,-128.0,-128.0,-69.8,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-83.5,-88.0,-128.0,-88.5,-128.0,-64.0,-75.66666666666667,-73.66666666666667,-81.0,-128.0,-128.0
5,13.253,7.5539999999999985,4,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-87.0,-82.0,-128.0,-128.0,-85.0,-79.66666666666667,-76.5,-128.0,-128.0,-128.0,-128.0,-82.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-73.0,-56.0,-85.0,-78.0,-128.0,-81.66666666666667,-80.5,-128.0,-128.0,-128.0,-89.5,-80.0,-92.0,-88.0,-89.0,-128.0,-128.0,-128.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-70.25,-65.66666666666667,-56.0,-82.0,-84.2,-91.33333333333331
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-93.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-85.0,-89.0,-91.5,-128.0,-128.0,-128.0
20,17.942999999999994,1.181,19,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-89.5,-128.0,-128.0,-128.0,-67.0,-62.4,-68.0,-82.75,-128.0,-128.0
10,10.474,5.134,9,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-89.5,-128.0,-128.0,-128.0,-84.0,-85.66666666666667,-85.0,-128.0,-128.0,-71.0,-66.0,-66.75,-80.0,-128.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-73.0,-73.75,-89.0,-85.0,-128.0,-87.0,-81.5,-128.0,-128.0,-128.0,-71.0,-81.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-78.0,-128.0,-72.0,-60.0,-80.0,-57.0,-67.66666666666667,-128.0,-128.0,-128.0,-75.0,-76.75,-84.0,-128.0,-128.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-69.0,-73.25,-128.0,-128.0,-128.0,-128.0,-84.25,-128.0,-128.0,-128.0,-70.25,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-85.0,-77.33333333333333,-94.0,-88.33333333333331,-128.0,-90.33333333333331,-86.0,-128.0,-128.0,-128.0,-74.2,-83.33333333333333,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-83.0,-80.0,-73.0,-61.2,-85.0,-56.4,-128.0,-128.0,-128.0,-128.0,-85.0,-63.66666666666666,-78.0,-74.5,-128.0,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-89.66666666666669,-71.25,-69.8,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.5,-72.75,-90.0,-90.0,-128.0,-128.0,-81.66666666666667,-128.0,-128.0,-128.0,-71.0,-83.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-89.33333333333331,-85.5,-68.0,-74.0,-65.0,-75.5,-83.5,-89.66666666666669,-89.25,-95.0,-85.0,-78.0,-73.66666666666667,-72.66666666666667,-128.0,-128.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-83.66666666666667,-77.4,-128.0,-77.0,-128.0,-128.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-94.0,-128.0,-128.0,-128.0,-128.0,-71.0,-70.0,-56.25,-82.33333333333333,-83.25,-89.5
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-65.75,-57.2,-70.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-98.0,-128.0,-128.0,-128.0,-128.0,-76.0,-71.0,-65.0,-77.66666666666667,-79.25,-71.0
5,13.253,7.5539999999999985,4,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-87.0,-83.0,-87.0,-74.5,-128.0,-77.33333333333333,-76.0,-128.0,-128.0,-128.0,-65.2,-88.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
20,17.942999999999994,1.181,19,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-88.0,-94.0,-128.0,-128.0,-83.0,-77.0,-128.0,-128.0,-128.0,-62.0,-63.5,-66.0,-75.0,-128.0,-128.0
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-86.0,-72.5,-62.0,-60.8
